image_name,fen,view
game7_frame_001792_white_middle.png,rnb1k2r/ppq2ppp/2pbpn2/3pN3/3P4/4P1B1/PPPN1PPP/R2QKB1R,white pieces closer to the camera
game7_frame_001880_black_middle.png,r1b1k2r/ppqn1ppp/2pbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R,black pieces closer to the camera
game7_frame_001880_white_middle.png,r1b1k2r/ppqn1ppp/2pbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R,white pieces closer to the camera
game7_frame_001916_black_middle.png,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R,black pieces closer to the camera
game7_frame_001916_white_middle.png,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/4P1B1/PPPN2PP/R2QKB1R,white pieces closer to the camera
game7_frame_001992_black_middle.png,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R,black pieces closer to the camera
game7_frame_001992_white_middle.png,r1b1k2r/p1qn1ppp/1ppbpn2/3pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R,white pieces closer to the camera
game7_frame_002348_black_middle.png,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R,black pieces closer to the camera
game7_frame_002348_white_middle.png,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2P1P1B1/PP1N2PP/R2QKB1R,white pieces closer to the camera
game7_frame_002700_black_middle.png,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R,black pieces closer to the camera
game7_frame_002700_white_middle.png,r1b1k2r/2qn1ppp/1ppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R,white pieces closer to the camera
game7_frame_002900_black_middle.png,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R,black pieces closer to the camera
game7_frame_002900_white_middle.png,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2PBP1B1/PP1N2PP/R2QK2R,white pieces closer to the camera
game7_frame_003076_black_middle.png,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R,black pieces closer to the camera
game7_frame_003076_white_middle.png,r3k2r/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R,white pieces closer to the camera
game7_frame_003400_black_middle.png,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R,black pieces closer to the camera
game7_frame_003400_white_middle.png,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1P1B1/PPBN2PP/R2QK2R,white pieces closer to the camera
game7_frame_004516_black_middle.png,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_004516_white_middle.png,r4rk1/2qn1ppp/bppbpn2/p2pN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_004752_black_middle.png,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_004752_white_middle.png,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P2/2P1PQB1/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_004952_black_middle.png,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P1B/2P1PQ2/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_004952_white_middle.png,r4rk1/2qn1ppp/bp1bpn2/p1ppN3/3P1P1B/2P1PQ2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_006944_black_middle.png,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3p1P1B/2P1PQ2/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_006944_white_middle.png,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3p1P1B/2P1PQ2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_007040_black_middle.png,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_007040_white_middle.png,r4rk1/2qn1ppp/bp1bpn2/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_007600_black_middle.png,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_007600_white_middle.png,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P2Q2/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_012180_black_middle.png,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_012180_white_middle.png,r4rk1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_014272_black_middle.png,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R,black pieces closer to the camera
game7_frame_014272_white_middle.png,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1P1B/2P4Q/PPBN2PP/R3K2R,white pieces closer to the camera
game7_frame_015144_black_middle.png,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1PPB/2P4Q/PPBN3P/R3K2R,black pieces closer to the camera
game7_frame_015144_white_middle.png,r1r3k1/2qn1p1p/bp1bpnp1/p2pN3/3P1PPB/2P4Q/PPBN3P/R3K2R,white pieces closer to the camera
game7_frame_016032_black_middle.png,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R3K2R,black pieces closer to the camera
game7_frame_016032_white_middle.png,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R3K2R,white pieces closer to the camera
game7_frame_016920_black_middle.png,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R4RK1,black pieces closer to the camera
game7_frame_016920_white_middle.png,r1r3k1/2qn1p1p/b2bpnp1/pp1pN3/3P1PPB/2P4Q/PPBN3P/R4RK1,white pieces closer to the camera
game7_frame_017000_black_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P4Q/PPBN3P/R4RK1,black pieces closer to the camera
game7_frame_017000_white_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P4Q/PPBN3P/R4RK1,white pieces closer to the camera
game7_frame_017092_black_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P2R1Q/PPBN3P/R5K1,black pieces closer to the camera
game7_frame_017092_white_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/1p1P1PPB/2P2R1Q/PPBN3P/R5K1,white pieces closer to the camera
game7_frame_018136_black_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/3P1PPB/2p2R1Q/PPBN3P/R5K1,black pieces closer to the camera
game7_frame_018136_white_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/3P1PPB/2p2R1Q/PPBN3P/R5K1,white pieces closer to the camera
game7_frame_018284_black_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/3P1PPB/2P2R1Q/P1BN3P/R5K1,black pieces closer to the camera
game7_frame_018284_white_middle.png,r1r3k1/2qn1p1p/b2bpnp1/p2pN3/3P1PPB/2P2R1Q/P1BN3P/R5K1,white pieces closer to the camera
game7_frame_019232_black_middle.png,r1r3k1/2qn1p1p/b3pnp1/p2pN3/1b1P1PPB/2P2R1Q/P1BN3P/R5K1,black pieces closer to the camera
game7_frame_019232_white_middle.png,r1r3k1/2qn1p1p/b3pnp1/p2pN3/1b1P1PPB/2P2R1Q/P1BN3P/R5K1,white pieces closer to the camera
game7_frame_021764_black_middle.png,r1r3k1/2qn1p1p/b3pnp1/p2pN3/Bb1P1PPB/2P2R1Q/P2N3P/R5K1,black pieces closer to the camera
game7_frame_021764_white_middle.png,r1r3k1/2qn1p1p/b3pnp1/p2pN3/Bb1P1PPB/2P2R1Q/P2N3P/R5K1,white pieces closer to the camera
game7_frame_025640_black_middle.png,r1r3k1/2q2p1p/b3pnp1/p2pn3/Bb1P1PPB/2P2R1Q/P2N3P/R5K1,black pieces closer to the camera
game7_frame_025640_white_middle.png,r1r3k1/2q2p1p/b3pnp1/p2pn3/Bb1P1PPB/2P2R1Q/P2N3P/R5K1,white pieces closer to the camera
game7_frame_026196_black_middle.png,r1r3k1/2q2p1p/b3pnp1/p2pP3/Bb1P2PB/2P2R1Q/P2N3P/R5K1,black pieces closer to the camera
game7_frame_026196_white_middle.png,r1r3k1/2q2p1p/b3pnp1/p2pP3/Bb1P2PB/2P2R1Q/P2N3P/R5K1,white pieces closer to the camera
game7_frame_026756_black_middle.png,r1r3k1/2q2p1p/b3p1p1/p2pP3/Bb1Pn1PB/2P2R1Q/P2N3P/R5K1,black pieces closer to the camera
game7_frame_026756_white_middle.png,r1r3k1/2q2p1p/b3p1p1/p2pP3/Bb1Pn1PB/2P2R1Q/P2N3P/R5K1,white pieces closer to the camera
game7_frame_028556_black_middle.png,r1r3k1/2q2p1p/b3p1p1/p3P3/Bb1Pp1PB/2P2R1Q/P6P/R5K1,black pieces closer to the camera
game7_frame_028556_white_middle.png,r1r3k1/2q2p1p/b3p1p1/p3P3/Bb1Pp1PB/2P2R1Q/P6P/R5K1,white pieces closer to the camera
game7_frame_029020_black_middle.png,r1r3k1/2q2p1p/b3p1p1/p3P3/BP1P2PB/5p1Q/P6P/R5K1,black pieces closer to the camera
game7_frame_029020_white_middle.png,r1r3k1/2q2p1p/b3p1p1/p3P3/BP1P2PB/5p1Q/P6P/R5K1,white pieces closer to the camera
game7_frame_029672_black_middle.png,r1r3k1/5p1p/b3pBp1/p3P3/BP1P2P1/2q2p1Q/P6P/R5K1,black pieces closer to the camera
game7_frame_029672_white_middle.png,r1r3k1/5p1p/b3pBp1/p3P3/BP1P2P1/2q2p1Q/P6P/R5K1,white pieces closer to the camera
game7_frame_030032_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/2q2p2/P6P/R5K1,black pieces closer to the camera
game7_frame_030032_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/2q2p2/P6P/R5K1,white pieces closer to the camera
game7_frame_030544_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/P6P/q5K1,black pieces closer to the camera
game7_frame_030544_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/P6P/q5K1,white pieces closer to the camera
game7_frame_030560_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/P4K1P/q7,black pieces closer to the camera
game7_frame_030560_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/P4K1P/q7,white pieces closer to the camera
game7_frame_030576_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/Pq3K1P/8,black pieces closer to the camera
game7_frame_030576_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5p2/Pq3K1P/8,white pieces closer to the camera
game7_frame_030820_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5K2/Pq5P/8,black pieces closer to the camera
game7_frame_030820_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5K2/Pq5P/8,white pieces closer to the camera
game7_frame_031296_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5K2/P3q2P/8,black pieces closer to the camera
game7_frame_031296_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P2P1/5K2/P3q2P/8,white pieces closer to the camera
game7_frame_031332_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P1KP1/8/P3q2P/8,black pieces closer to the camera
game7_frame_031332_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P1KP1/8/P3q2P/8,white pieces closer to the camera
game7_frame_031396_black_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P1KP1/8/P2q3P/8,black pieces closer to the camera
game7_frame_031396_white_middle.png,r1r3k1/5p1p/b3pBpQ/p3P3/BP1P1KP1/8/P2q3P/8,white pieces closer to the camera
